0.000386569351591350	-0.106853663455444	0.152316073746184	0.105620373697114	0.151820449818982	0.103381184024329	0.161044400808208
0.000308503343693749	0.0864673353579283	0.109466987774929	-0.106647078188354	-0.0800601106760424	0.0645717615941744	-0.0723888217435017
-0.0383635251686015	0.0265048487879394	0.299831018409422	-0.190802093039705	0.0963176067844688	0.136764782661514	0.240578419780599
0.0676341432132871	-0.0351395213584820	-0.295647889010991	0.212576535757201	0.299893879432355	-0.212967967616089	0.329706068657891
0.000269567834779513	-0.104864472187481	-0.459525539849398	-0.122951417062662	0.185573393393021	0.317697051928808	0.305811278126943
0.000146682083792856	-0.320601469155192	-0.0454732993466225	0.173465788030013	-0.351341533610702	-0.0120275420810944	-0.323361447277339
-0.200367500318311	-0.00103700826123200	0.103448464925927	0.226911233450583	0.105919864664942	-0.192773951005658	2.20297086723641e-06
-0.319264394860027	0.00161041237101745	0.319830840532933	-0.265633163743784	0.287279304344753	0.333594787914632	5.50507347923045e-06
0.238074888300542	0.186250295116217	-0.0960700172321356	-0.0187780970453307	-0.539631314661414	-0.365069067608992	-0.707436301686617
0.228208148683692	0.187834893068108	-0.132214934768962	0.0447258595118098	-0.122964052947115	-0.187386470355448	0.0766078011931638
